Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Tianjin,China,2020-03-11 02:18:14,136,3,131,39.3054,117.323
Shanxi,China,2020-03-11 02:18:14,133,0,131,37.5777,112.2922
Liaoning,China,2020-03-11 02:18:14,125,1,111,41.2956,122.6085
Jilin,China,2020-03-11 02:18:14,93,1,91,43.6661,126.1923
Xinjiang,China,2020-03-11 02:18:14,76,3,73,41.1129,85.2401
Qinghai,China,2020-03-11 02:18:14,18,0,18,35.7452,95.9956
Tibet,China,2020-03-11 02:18:14,1,0,1,31.6927,88.0924
Yunnan,China,2020-03-11 02:18:14,174,2,170,24.974,101.48700000000001
,Argentina,2020-03-11 02:18:16,19,1,0,-38.4161,-63.6167
,Lithuania,2020-03-11 02:18:26,3,0,0,55.1694,23.8813
British Columbia,Canada,2020-03-11 02:18:28,39,1,4,53.7267,-127.6476
Gansu,Mainland China,2020-03-11 02:18:28,0,0,0,36.0611,103.8343
Hebei,Mainland China,2020-03-11 02:18:29,0,0,0,38.0428,114.5149
,Martinique,2020-03-11 02:18:29,3,0,0,14.6415,-61.0242
Guizhou,China,2020-03-11 02:33:03,146,2,133,26.8154,106.8748
Iowa,US,2020-03-11 02:53:03,13,0,0,42.0115,-93.2105
Shanghai,China,2020-03-11 03:13:07,344,3,320,31.202,121.4491
Kentucky,US,2020-03-11 03:13:08,8,0,0,37.6681,-84.6701
Rhode Island,US,2020-03-11 03:13:08,5,0,0,41.6809,-71.5118
,Turkey,2020-03-11 03:33:05,1,0,0,38.9637,35.2433
Florida,US,2020-03-11 03:33:05,28,2,0,27.7663,-81.6868
Maryland,US,2020-03-11 03:33:05,9,0,0,39.0639,-76.8021
Virginia,US,2020-03-11 03:33:05,9,0,0,37.7693,-78.17
Michigan,US,2020-03-11 03:33:05,2,0,0,43.3266,-84.5361
Inner Mongolia,China,2020-03-11 03:53:03,75,1,71,44.0935,113.9448
,Paraguay,2020-03-11 04:33:03,5,0,0,-23.4425,-58.4438
,Azerbaijan,2020-03-11 08:13:09,11,0,3,40.1431,47.5769
Henan,China,2020-03-11 08:13:09,1273,22,1249,33.882,113.614
Henan,China,2020-03-11 08:13:09,1273,22,1249,33.882,113.61399999999999
,Thailand,2020-03-11 09:13:10,59,1,34,15.87,100.9925
,Burkina Faso,2020-03-11 09:33:12,2,0,0,12.2383,-1.5616
,Cambodia,2020-03-11 09:33:12,3,0,1,12.5657,104.991
Zhejiang,China,2020-03-11 09:33:12,1215,1,1195,29.1832,120.0934
Shaanxi,China,2020-03-11 09:33:12,245,1,232,35.1917,108.8701
Ningxia,China,2020-03-11 09:33:12,75,0,72,37.2692,106.1655
,Costa Rica,2020-03-11 09:33:12,13,0,0,9.7489,-83.7534
,Ecuador,2020-03-11 09:33:12,17,0,0,-1.8312,-78.1834
,Luxembourg,2020-03-11 09:33:12,7,0,0,49.8144,6.1317
,Maldives,2020-03-11 09:33:12,8,0,0,3.2028,73.2207
,Panama,2020-03-11 09:33:12,8,1,0,8.538,-80.7821
,Sri Lanka,2020-03-11 09:33:12,2,0,1,7.8731,80.7718
,Kuwait,2020-03-11 09:53:03,72,0,2,29.5,47.75
,Serbia,2020-03-11 09:53:03,12,0,0,44.0165,21.0059
Guangdong,China,2020-03-11 10:13:06,1356,8,1282,23.3417,113.4244
,Afghanistan,2020-03-11 10:13:12,7,0,0,33.0,65.0
Louisiana,US,2020-03-11 10:13:20,6,0,0,31.1695,-91.8678
New Hampshire,US,2020-03-11 10:13:20,5,0,0,43.4525,-71.5639
,South Africa,2020-03-11 10:33:03,13,0,0,-30.5595,22.9375
Hubei,China,2020-03-11 10:53:02,67773,3046,49134,30.9756,112.2707
,Philippines,2020-03-11 10:53:03,49,1,2,12.8797,121.774
,Indonesia,2020-03-11 11:14:26,34,1,2,-0.7893,113.9213
Shandong,China,2020-03-11 11:33:07,760,6,726,36.3427,118.1498
Heilongjiang,China,2020-03-11 11:33:07,482,13,436,47.862,127.7615
Guangxi,China,2020-03-11 11:33:07,252,2,238,23.8298,108.7881
,Malaysia,2020-03-11 11:33:08,149,0,26,2.5,112.5
,Malta,2020-03-11 11:33:08,6,0,0,35.9375,14.3754
,Lebanon,2020-03-11 11:53:03,61,3,1,33.8547,35.8623
,Morocco,2020-03-11 11:53:03,5,1,0,31.7917,-7.0926
,Finland,2020-03-11 13:33:10,59,0,1,64.0,26.0
,Albania,2020-03-11 13:33:11,12,1,0,41.1533,20.1683
,Portugal,2020-03-11 13:33:11,59,0,0,39.3999,-8.2245
,Saudi Arabia,2020-03-11 13:33:11,21,0,1,24.0,45.0
,Slovakia,2020-03-11 13:33:11,10,0,0,48.669,19.699
,Iceland,2020-03-11 13:53:24,85,0,1,64.9631,-19.0208
,Latvia,2020-03-11 13:53:24,10,0,1,56.8796,24.6032
,Singapore,2020-03-11 13:53:24,178,0,96,1.2833,103.8333
,Netherlands,2020-03-11 14:13:11,503,5,0,52.1326,5.2913
,Slovenia,2020-03-11 14:13:11,57,0,0,46.1512,14.9955
Sichuan,China,2020-03-11 14:33:03,539,3,488,30.6171,102.7103
Gansu,China,2020-03-11 14:33:03,127,2,88,37.8099,101.0583
,Colombia,2020-03-11 14:33:04,9,0,0,4.5709,-74.2973
,Belgium,2020-03-11 18:52:03,314,3,1,50.8333,4.0
,Bolivia,2020-03-11 18:52:03,2,0,0,-16.2902,-63.5887
Hong Kong,China,2020-03-11 18:52:03,126,3,65,22.3,114.2
Macau,China,2020-03-11 18:52:03,10,0,10,22.1667,113.55
,Cyprus,2020-03-11 18:52:03,6,0,0,35.1264,33.4299
,Honduras,2020-03-11 18:52:03,2,0,0,15.2,-86.2419
,Iran,2020-03-11 18:52:03,9000,354,2959,32.0,53.0
,Jamaica,2020-03-11 18:52:03,1,0,0,18.1096,-77.2975
,Moldova,2020-03-11 18:52:03,3,0,0,47.4116,28.3699
,Qatar,2020-03-11 18:52:03,262,0,0,25.3548,51.1839
,Russia,2020-03-11 18:52:03,20,0,3,60.0,90.0
,Tunisia,2020-03-11 18:52:03,7,0,0,33.8869,9.5375
Georgia,US,2020-03-11 18:52:03,23,0,0,33.0406,-83.6431
New South Wales,Australia,2020-03-11 18:52:04,65,2,4,-33.8688,151.2093
Victoria,Australia,2020-03-11 18:52:04,21,0,7,-37.8136,144.9631
Queensland,Australia,2020-03-11 18:52:04,20,0,8,-28.0167,153.4
South Australia,Australia,2020-03-11 18:52:04,9,0,2,-34.9285,138.6007
Western Australia,Australia,2020-03-11 18:52:04,9,1,0,-31.9505,115.8605
Tasmania,Australia,2020-03-11 18:52:04,3,0,0,-41.4545,145.9707
Ontario,Canada,2020-03-11 18:52:04,41,0,4,51.2538,-85.3232
New Jersey,US,2020-03-11 18:52:04,23,1,0,40.2989,-74.521
Arizona,US,2020-03-11 18:52:04,9,0,1,33.7298,-111.4312
Ohio,US,2020-03-11 18:52:04,4,0,0,40.3888,-82.7649
New Mexico,US,2020-03-11 18:52:04,3,0,0,34.8405,-106.2485
Arkansas,US,2020-03-11 18:52:04,1,0,0,34.9697,-92.3731
,Germany,2020-03-11 19:13:17,1908,3,25,51.0,9.0
Minnesota,US,2020-03-11 19:13:18,5,0,0,45.6945,-93.9002
,Norway,2020-03-11 19:33:02,598,0,1,60.472,8.4689
,Sweden,2020-03-11 19:33:02,500,1,1,63.0,16.0
,Afghanistan,2020-03-11 20:00:00,7,0,0,33.0,65.0
,Albania,2020-03-11 20:00:00,33,1,0,41.1533,20.1683
,Algeria,2020-03-11 20:00:00,26,2,8,28.0339,1.6596
,Andorra,2020-03-11 20:00:00,1,0,0,42.5063,1.5218
,Antigua and Barbuda,2020-03-11 20:00:00,1,0,0,17.0608,-61.7964
,Argentina,2020-03-11 20:00:00,31,2,0,-38.4161,-63.6167
,Armenia,2020-03-11 20:00:00,8,0,0,40.0691,45.0382
,Aruba,2020-03-11 20:00:00,2,0,0,12.5211,-69.9683
Tasmania,Australia,2020-03-11 20:00:00,5,0,0,-41.4545,145.9707
New South Wales,Australia,2020-03-11 20:00:00,92,2,4,-33.8688,151.2093
Victoria,Australia,2020-03-11 20:00:00,36,0,8,-37.8136,144.9631
Queensland,Australia,2020-03-11 20:00:00,35,0,8,-28.0167,153.4
South Australia,Australia,2020-03-11 20:00:00,16,0,3,-34.9285,138.6007
Australian Capital Territory,Australia,2020-03-11 20:00:00,1,0,0,-35.4735,149.0124
From Diamond Princess,Australia,2020-03-11 20:00:00,0,0,0,35.4437,139.638
Western Australia,Australia,2020-03-11 20:00:00,14,1,0,-31.9505,115.8605
Northern Territory,Australia,2020-03-11 20:00:00,1,0,0,-12.4634,130.8456
,Austria,2020-03-11 20:00:00,504,1,6,47.5162,14.5501
,Azerbaijan,2020-03-11 20:00:00,15,1,3,40.1431,47.5769
,Bahrain,2020-03-11 20:00:00,189,0,44,26.0667,50.5577
,Bangladesh,2020-03-11 20:00:00,3,0,0,23.685,90.3563
,Belarus,2020-03-11 20:00:00,27,0,3,53.7098,27.9534
,Belgium,2020-03-11 20:00:00,559,3,1,50.5039,4.4699
,Bhutan,2020-03-11 20:00:00,1,0,0,27.5142,90.4336
,Bolivia,2020-03-11 20:00:00,3,0,0,-16.2902,-63.5887
,Bosnia and Herzegovina,2020-03-11 20:00:00,13,0,0,43.9159,17.6791
,Brazil,2020-03-11 20:00:00,151,0,0,-14.235,-51.9253
,Brunei,2020-03-11 20:00:00,37,0,0,4.5353,114.7277
,Bulgaria,2020-03-11 20:00:00,23,1,0,42.7339,25.4858
,Burkina Faso,2020-03-11 20:00:00,2,0,0,12.2383,-1.5616
,Cambodia,2020-03-11 20:00:00,5,0,1,12.5657,104.991
,Cameroon,2020-03-11 20:00:00,2,0,0,3.8480000000000003,11.5021
British Columbia,Canada,2020-03-11 20:00:00,64,1,4,53.7267,-127.6476
Ontario,Canada,2020-03-11 20:00:00,74,0,4,51.2538,-85.3232
New Brunswick,Canada,2020-03-11 20:00:00,1,0,0,46.5653,-66.4619
Quebec,Canada,2020-03-11 20:00:00,17,0,0,52.9399,-73.5491
Manitoba,Canada,2020-03-11 20:00:00,4,0,0,53.7609,-98.8139
Saskatchewan,Canada,2020-03-11 20:00:00,2,0,0,52.9399,-106.4509
Grand Princess,Canada,2020-03-11 20:00:00,2,0,0,37.6489,-122.6655
Alberta,Canada,2020-03-11 20:00:00,29,0,0,53.9333,-116.5765
,Cayman Islands,2020-03-11 20:00:00,1,0,0,19.3133,-81.2546
,Chile,2020-03-11 20:00:00,43,0,0,-35.6751,-71.543
,Colombia,2020-03-11 20:00:00,13,0,0,4.5709,-74.2973
,Congo (Kinshasa),2020-03-11 20:00:00,2,0,0,-4.0383,21.7587
,Costa Rica,2020-03-11 20:00:00,23,0,0,9.7489,-83.7534
,Cote d'Ivoire,2020-03-11 20:00:00,1,0,0,7.54,-5.5471
,Croatia,2020-03-11 20:00:00,32,0,1,45.1,15.2
Diamond Princess,Cruise Ship,2020-03-11 20:00:00,696,7,325,35.4498,139.6649
,Cuba,2020-03-11 20:00:00,4,0,0,21.5218,-77.7812
,Cyprus,2020-03-11 20:00:00,14,0,0,35.1264,33.4299
,Czechia,2020-03-11 20:00:00,141,0,0,49.8175,15.472999999999999
Denmark,Denmark,2020-03-11 20:00:00,801,0,1,56.2639,9.5018
Faroe Islands,Denmark,2020-03-11 20:00:00,3,0,0,61.8926,-6.9118
,Dominican Republic,2020-03-11 20:00:00,5,0,0,18.7357,-70.1627
,Ecuador,2020-03-11 20:00:00,17,0,0,-1.8312,-78.1834
,Egypt,2020-03-11 20:00:00,80,2,27,26.8206,30.8025
,Estonia,2020-03-11 20:00:00,79,0,0,58.5953,25.0136
,Ethiopia,2020-03-11 20:00:00,1,0,0,9.145,40.4897
,Finland,2020-03-11 20:00:00,155,0,1,61.9241,25.7482
France,France,2020-03-11 20:00:00,3661,79,12,46.2276,2.2137
French Polynesia,France,2020-03-11 20:00:00,3,0,0,-17.6797,149.4068
Saint Barthelemy,France,2020-03-11 20:00:00,1,0,0,17.9,-62.8333
St Martin,France,2020-03-11 20:00:00,2,0,0,18.0708,-63.0501
,French Guiana,2020-03-11 20:00:00,5,0,0,3.9339,-53.1258
,Georgia,2020-03-11 20:00:00,25,0,0,42.3154,43.3569
,Germany,2020-03-11 20:00:00,3675,7,46,51.1657,10.4515
,Greece,2020-03-11 20:00:00,190,1,0,39.0742,21.8243
,Guadeloupe,2020-03-11 20:00:00,1,0,0,16.265,-61.551
,Guinea,2020-03-11 20:00:00,1,0,0,9.9456,-9.6966
,Guyana,2020-03-11 20:00:00,1,1,0,5.0,-58.75
,Holy See,2020-03-11 20:00:00,1,0,0,41.9029,12.4534
,Honduras,2020-03-11 20:00:00,2,0,0,15.2,-86.2419
,Hungary,2020-03-11 20:00:00,19,0,0,47.1625,19.5033
,Iceland,2020-03-11 20:00:00,134,0,1,64.9631,-19.0208
,India,2020-03-11 20:00:00,82,2,4,20.5937,78.9629
,Indonesia,2020-03-11 20:00:00,69,4,2,-0.7893,113.9213
,Iran,2020-03-11 20:00:00,11364,514,2959,32.4279,53.688
,Iraq,2020-03-11 20:00:00,101,9,24,33.2232,43.6793
,Ireland,2020-03-11 20:00:00,90,1,0,53.1424,-7.6921
,Israel,2020-03-11 20:00:00,161,0,4,31.0461,34.8516
,Italy,2020-03-11 20:00:00,17660,1266,1439,41.8719,12.5674
,Jamaica,2020-03-11 20:00:00,8,0,0,18.1096,-77.2975
,Japan,2020-03-11 20:00:00,701,19,118,36.2048,138.2529
,Jordan,2020-03-11 20:00:00,1,0,1,31.24,36.51
,Kazakhstan,2020-03-11 20:00:00,4,0,0,48.0196,66.9237
,Kenya,2020-03-11 20:00:00,1,0,0,-0.0236,37.9062
,"Korea, South",2020-03-11 20:00:00,7979,66,510,35.9078,127.7669
,Kuwait,2020-03-11 20:00:00,80,0,5,29.3117,47.4818
,Latvia,2020-03-11 20:00:00,17,0,1,56.8796,24.6032
,Lebanon,2020-03-11 20:00:00,77,3,1,33.8547,35.8623
,Liechtenstein,2020-03-11 20:00:00,1,0,0,47.14,9.55
,Lithuania,2020-03-11 20:00:00,6,0,0,55.1694,23.8813
,Luxembourg,2020-03-11 20:00:00,34,0,0,49.8153,6.1296
,Malaysia,2020-03-11 20:00:00,197,0,26,4.2105,101.9758
,Maldives,2020-03-11 20:00:00,9,0,0,3.2028,73.2207
,Malta,2020-03-11 20:00:00,12,0,1,35.9375,14.3754
,Martinique,2020-03-11 20:00:00,3,0,0,14.6415,-61.0242
,Mexico,2020-03-11 20:00:00,12,0,4,23.6345,-102.5528
,Moldova,2020-03-11 20:00:00,6,0,0,47.4116,28.3699
,Monaco,2020-03-11 20:00:00,2,0,0,43.7333,7.4167
,Mongolia,2020-03-11 20:00:00,1,0,0,46.8625,103.8467
,Morocco,2020-03-11 20:00:00,7,1,1,31.7917,-7.0926
,Nepal,2020-03-11 20:00:00,1,0,1,28.3949,84.124
,Netherlands,2020-03-11 20:00:00,804,10,0,52.1326,5.2913
,New Zealand,2020-03-11 20:00:00,5,0,0,-40.9006,174.886
,Nigeria,2020-03-11 20:00:00,2,0,0,9.082,8.6753
,North Macedonia,2020-03-11 20:00:00,14,0,1,41.6086,21.7453
,Norway,2020-03-11 20:00:00,996,0,1,60.472,8.4689
,Oman,2020-03-11 20:00:00,19,0,9,21.4735,55.9754
,Pakistan,2020-03-11 20:00:00,28,0,2,30.3753,69.3451
,Panama,2020-03-11 20:00:00,27,1,0,8.538,-80.7821
,Paraguay,2020-03-11 20:00:00,6,0,0,-23.4425,-58.4438
,Peru,2020-03-11 20:00:00,28,0,0,-9.19,-75.0152
,Philippines,2020-03-11 20:00:00,64,5,2,12.8797,121.774
,Poland,2020-03-11 20:00:00,68,2,0,51.9194,19.1451
,Portugal,2020-03-11 20:00:00,112,0,1,39.3999,-8.2245
,Qatar,2020-03-11 20:00:00,320,0,0,25.3548,51.1839
,Reunion,2020-03-11 20:00:00,5,0,0,-21.1151,55.5364
,Romania,2020-03-11 20:00:00,89,0,7,45.9432,24.9668
,Russia,2020-03-11 20:00:00,45,0,3,61.523999999999994,105.3188
,San Marino,2020-03-11 20:00:00,80,5,0,43.9424,12.4578
,Saudi Arabia,2020-03-11 20:00:00,86,0,1,23.8859,45.0792
,Senegal,2020-03-11 20:00:00,10,0,1,14.4974,-14.4524
,Serbia,2020-03-11 20:00:00,35,0,0,44.0165,21.0059
,Singapore,2020-03-11 20:00:00,200,0,97,1.3521,103.8198
,Slovakia,2020-03-11 20:00:00,32,0,0,48.669,19.699
,Slovenia,2020-03-11 20:00:00,141,0,0,46.1512,14.9955
,South Africa,2020-03-11 20:00:00,24,0,0,-30.5595,22.9375
,Spain,2020-03-11 20:00:00,5232,133,193,40.4637,-3.7492
,Sri Lanka,2020-03-11 20:00:00,6,0,1,7.8731,80.7718
,Sudan,2020-03-11 20:00:00,1,1,0,12.8628,30.2176
,Sweden,2020-03-11 20:00:00,814,1,1,60.1282,18.6435
,Switzerland,2020-03-11 20:00:00,1139,11,4,46.8182,8.2275
,Taiwan*,2020-03-11 20:00:00,50,1,20,23.7,121.0
,Thailand,2020-03-11 20:00:00,75,1,35,15.87,100.9925
,Togo,2020-03-11 20:00:00,1,0,0,8.6195,0.8248
,Tunisia,2020-03-11 20:00:00,16,0,0,33.8869,9.5375
,Turkey,2020-03-11 20:00:00,5,0,0,38.9637,35.2433
Diamond Princess,US,2020-03-11 20:00:00,46,0,0,35.4437,139.638
Alabama,US,2020-03-11 20:00:00,5,0,0,32.3182,-86.9023
Grand Princess,US,2020-03-11 20:00:00,21,0,0,37.64894,-122.665479
Alaska,US,2020-03-11 20:00:00,1,0,0,61.370716,-152.404419
Arizona,US,2020-03-11 20:00:00,9,0,1,33.729759,-111.431221
Arkansas,US,2020-03-11 20:00:00,6,0,0,34.969704,-92.37312299999999
California,US,2020-03-11 20:00:00,282,4,6,36.116203000000006,-119.681564
Colorado,US,2020-03-11 20:00:00,49,0,0,39.059810999999996,-105.311104
Connecticut,US,2020-03-11 20:00:00,11,0,0,41.597782,-72.755371
Delaware,US,2020-03-11 20:00:00,4,0,0,39.318523,-75.507141
District of Columbia,US,2020-03-11 20:00:00,10,0,0,38.897438,-77.02681700000001
Florida,US,2020-03-11 20:00:00,50,2,0,27.766278999999997,-81.68678299999999
Georgia,US,2020-03-11 20:00:00,42,1,0,33.040619,-83.643074
Hawaii,US,2020-03-11 20:00:00,2,0,0,21.094317999999998,-157.49833700000002
Idaho,US,2020-03-11 20:00:00,1,0,0,44.240459,-114.47882800000001
Illinois,US,2020-03-11 20:00:00,46,0,2,40.349457,-88.986137
Indiana,US,2020-03-11 20:00:00,13,0,0,39.849426,-86.258278
Iowa,US,2020-03-11 20:00:00,17,0,0,42.011539,-93.210526
Kansas,US,2020-03-11 20:00:00,5,1,0,38.5266,-96.726486
Kentucky,US,2020-03-11 20:00:00,14,0,0,37.66814,-84.670067
Louisiana,US,2020-03-11 20:00:00,36,0,0,31.169546,-91.867805
Maine,US,2020-03-11 20:00:00,1,0,0,44.693946999999994,-69.381927
Maryland,US,2020-03-11 20:00:00,18,0,0,39.063946,-76.80210100000001
Massachusetts,US,2020-03-11 20:00:00,123,0,1,42.230171,-71.530106
Michigan,US,2020-03-11 20:00:00,16,0,0,43.326617999999996,-84.53609499999999
Minnesota,US,2020-03-11 20:00:00,14,0,0,45.694454,-93.900192
Mississippi,US,2020-03-11 20:00:00,1,0,0,32.741646,-89.678696
Missouri,US,2020-03-11 20:00:00,2,0,0,38.456084999999995,-92.288368
Montana,US,2020-03-11 20:00:00,1,0,0,46.921925,-110.454353
Nebraska,US,2020-03-11 20:00:00,13,0,0,41.125370000000004,-98.26808199999999
Nevada,US,2020-03-11 20:00:00,17,0,0,38.313515,-117.055374
New Hampshire,US,2020-03-11 20:00:00,6,0,0,43.452492,-71.563896
New Jersey,US,2020-03-11 20:00:00,29,1,0,40.298904,-74.521011
New Mexico,US,2020-03-11 20:00:00,10,0,0,34.840515,-106.24848200000001
New York,US,2020-03-11 20:00:00,421,0,0,42.165726,-74.948051
North Carolina,US,2020-03-11 20:00:00,17,0,0,35.630066,-79.80641899999999
North Dakota,US,2020-03-11 20:00:00,1,0,0,47.528912,-99.784012
Ohio,US,2020-03-11 20:00:00,13,0,0,40.388783000000004,-82.764915
Oklahoma,US,2020-03-11 20:00:00,2,0,0,35.565342,-96.928917
Oregon,US,2020-03-11 20:00:00,30,0,0,44.572021,-122.07093799999998
Pennsylvania,US,2020-03-11 20:00:00,41,0,0,40.590752,-77.209755
Rhode Island,US,2020-03-11 20:00:00,14,0,0,41.680893,-71.51178
South Carolina,US,2020-03-11 20:00:00,13,0,0,33.856891999999995,-80.94500699999999
South Dakota,US,2020-03-11 20:00:00,8,1,0,44.299782,-99.438828
Tennessee,US,2020-03-11 20:00:00,26,0,0,35.747845,-86.69234499999999
Texas,US,2020-03-11 20:00:00,43,0,0,31.054486999999998,-97.563461
Utah,US,2020-03-11 20:00:00,9,0,0,40.150032,-111.86243400000001
Vermont,US,2020-03-11 20:00:00,2,0,0,44.045876,-72.710686
Virginia,US,2020-03-11 20:00:00,30,0,0,37.769337,-78.16996800000001
Washington,US,2020-03-11 20:00:00,568,37,1,47.400902,-121.490494
West Virginia,US,2020-03-11 20:00:00,0,0,0,38.491226,-80.954453
Wisconsin,US,2020-03-11 20:00:00,19,0,1,44.268543,-89.616508
Wyoming,US,2020-03-11 20:00:00,1,0,0,42.755966,-107.30248999999999
,Ukraine,2020-03-11 20:00:00,3,1,0,48.3794,31.1656
,United Arab Emirates,2020-03-11 20:00:00,85,0,17,23.4241,53.8478
Channel Islands,United Kingdom,2020-03-11 20:00:00,2,0,0,49.372284,-2.3643509999999996
United Kingdom,United Kingdom,2020-03-11 20:00:00,798,8,18,55.3781,-3.4360000000000004
Gibraltar,United Kingdom,2020-03-11 20:00:00,1,0,1,36.1408,-5.3536
,Vietnam,2020-03-11 20:00:00,47,0,16,14.0583,108.2772
,Taiwan*,2020-03-11 20:13:14,48,1,17,23.7,121.0
Faroe Islands,Denmark,2020-03-11 20:53:02,2,0,0,61.8926,-6.9118
St Martin,France,2020-03-11 20:53:02,2,0,0,18.0708,-63.0501
Saint Barthelemy,France,2020-03-11 20:53:02,1,0,0,17.9,-62.8333
,San Marino,2020-03-11 20:53:02,62,2,0,43.9424,12.4578
,Spain,2020-03-11 20:53:02,2277,54,183,40.0,-4.0
,Switzerland,2020-03-11 20:53:02,652,4,4,46.8182,8.2275
,United Arab Emirates,2020-03-11 20:53:02,74,0,17,23.4241,53.8478
Channel Islands,United Kingdom,2020-03-11 20:53:02,2,0,0,49.3723,-2.3644
Gibraltar,United Kingdom,2020-03-11 20:53:02,1,0,1,36.1408,-5.3536
,Vietnam,2020-03-11 20:53:02,38,0,16,16.0,108.0
,occupied Palestinian territory,2020-03-11 20:53:02,0,0,0,31.9522,35.2332
,Israel,2020-03-11 21:13:18,109,0,4,31.0,35.0
,"Korea, South",2020-03-11 21:13:18,7755,60,288,36.0,128.0
,Romania,2020-03-11 21:13:18,45,0,6,46.0,25.0
,Poland,2020-03-11 21:13:21,31,0,0,51.9194,19.1451
,Pakistan,2020-03-11 21:13:23,19,0,2,30.3753,69.3451
,Congo (Kinshasa),2020-03-11 21:13:24,1,0,0,-4.0383,21.7587
,Mexico,2020-03-11 21:13:24,8,0,4,23.0,-102.0
,Italy,2020-03-11 21:33:02,12462,827,1045,43.0,12.0
,Ireland,2020-03-11 21:33:03,43,1,0,53.1424,-7.6921
,Japan,2020-03-11 21:33:03,639,15,118,36.0,138.0
UK,United Kingdom,2020-03-11 21:33:03,456,8,18,55.3781,-3.436
,Bosnia and Herzegovina,2020-03-11 22:13:12,7,0,0,43.9159,17.6791
,Brazil,2020-03-11 22:13:12,38,0,0,-14.235,-51.9253
,Brunei,2020-03-11 22:13:12,11,0,0,4.5353,114.7277
,Bulgaria,2020-03-11 22:13:12,7,1,0,42.7339,25.4858
,Chile,2020-03-11 22:13:12,23,0,0,-35.6751,-71.543
,Croatia,2020-03-11 22:13:12,19,0,0,45.1667,15.5
Diamond Princess,Cruise Ship,2020-03-11 22:13:12,696,7,325,35.4437,139.638
,Czechia,2020-03-11 22:13:12,91,0,0,49.8175,15.473
,Egypt,2020-03-11 22:13:12,60,1,27,26.0,30.0
,Estonia,2020-03-11 22:13:12,16,0,0,58.5953,25.0136
,Georgia,2020-03-11 22:13:12,24,0,0,42.3154,43.3569
,Hungary,2020-03-11 22:13:12,13,0,0,47.1625,19.5033
,India,2020-03-11 22:13:12,62,1,4,21.0,78.0
,Iraq,2020-03-11 22:13:12,71,7,15,33.0,44.0
Denmark,Denmark,2020-03-11 22:13:13,442,0,1,56.2639,9.5018
,Austria,2020-03-11 22:33:03,246,0,4,47.5162,14.5501
,Bahrain,2020-03-11 22:33:03,195,0,35,26.0275,50.55
Washington,US,2020-03-11 22:33:03,366,29,1,47.4009,-121.4905
France,France,2020-03-11 22:53:03,2281,48,12,46.2276,2.2137
New York,US,2020-03-11 22:53:03,220,0,0,42.1657,-74.9481
Massachusetts,US,2020-03-11 22:53:03,95,0,1,42.2302,-71.5301
Colorado,US,2020-03-11 22:53:03,34,0,0,39.0598,-105.3111
Illinois,US,2020-03-11 22:53:03,25,0,2,40.3495,-88.9861
Texas,US,2020-03-11 22:53:03,21,0,0,31.0545,-97.5635
Oregon,US,2020-03-11 22:53:03,19,0,0,44.572,-122.0709
Pennsylvania,US,2020-03-11 22:53:03,16,0,0,40.5908,-77.2098
Indiana,US,2020-03-11 22:53:03,11,0,0,39.8494,-86.2583
District of Columbia,US,2020-03-11 22:53:03,10,0,0,38.8974,-77.0268
South Carolina,US,2020-03-11 22:53:03,10,0,0,33.8569,-80.945
Tennessee,US,2020-03-11 22:53:03,9,0,0,35.7478,-86.6923
South Dakota,US,2020-03-11 22:53:03,8,1,0,44.2998,-99.4388
Nevada,US,2020-03-11 22:53:03,7,0,0,38.3135,-117.0554
Wisconsin,US,2020-03-11 22:53:03,6,0,1,44.2685,-89.6165
Chongqing,China,2020-03-11 23:13:05,576,6,554,30.0572,107.874
Quebec,Canada,2020-03-11 23:13:06,8,0,0,52.9399,-73.5491
New Brunswick,Canada,2020-03-11 23:13:06,1,0,0,46.5653,-66.4619
Connecticut,US,2020-03-11 23:13:06,3,0,0,41.5978,-72.7554
Utah,US,2020-03-11 23:13:06,3,0,0,40.15,-111.8624
Delaware,US,2020-03-11 23:13:06,1,0,0,39.3185,-75.5071
Montana,US,2020-03-11 23:13:06,1,0,0,46.9219,-110.4544
Alberta,Canada,2020-03-11 23:13:07,19,0,0,53.9333,-116.5765
,Reunion,2020-03-11 23:13:07,1,0,0,-21.1151,55.5364
Nebraska,US,2020-03-11 23:13:07,5,0,0,41.1254,-98.2681
,Cote d'Ivoire,2020-03-11 23:33:03,1,0,0,7.54,-5.5471
,Greece,2020-03-11 23:53:02,99,1,0,39.0742,21.8243
California,US,2020-03-11 23:53:03,177,3,2,36.1162,-119.6816
Guangxi,China,2020-03-12 00:33:06,252,2,241,23.8298,108.7881
Beijing,China,2020-03-12 01:13:05,435,8,334,40.1824,116.4142
Guizhou,China,2020-03-12 01:13:06,146,2,137,26.8154,106.8748
,Saudi Arabia,2020-03-12 01:17:58,45,0,1,24.0,45.0
,Spain,2020-03-12 01:17:58,2277,55,183,40.0,-4.0
,Cote d'Ivoire,2020-03-12 01:18:01,1,0,0,7.54,-5.5471
Zhejiang,China,2020-03-12 01:33:02,1215,1,1197,29.1832,120.0934
Shaanxi,China,2020-03-12 01:33:02,245,2,232,35.1917,108.8701
,Brazil,2020-03-12 01:33:03,52,0,0,-14.235,-51.9253
,Costa Rica,2020-03-12 01:33:03,22,0,0,9.7489,-83.7534
